_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,category_category_jac_qgm_3_qgm_3,category_category_cos_dlm_dc0_dlm_dc0,category_category_jac_dlm_dc0_dlm_dc0,category_category_mel,category_category_lev_dist,category_category_lev_sim,category_category_nmw,category_category_sw,brand_brand_jac_qgm_3_qgm_3,brand_brand_cos_dlm_dc0_dlm_dc0,brand_brand_jac_dlm_dc0_dlm_dc0,brand_brand_mel,brand_brand_lev_dist,brand_brand_lev_sim,brand_brand_nmw,brand_brand_sw,modelno_modelno_jac_qgm_3_qgm_3,modelno_modelno_cos_dlm_dc0_dlm_dc0,modelno_modelno_jac_dlm_dc0_dlm_dc0,modelno_modelno_mel,modelno_modelno_lev_dist,modelno_modelno_lev_sim,modelno_modelno_nmw,modelno_modelno_sw,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,label
67,1162,16958,0.0,0.06852223139521174,4.0,0.19999999999999996,0.0,0.0,0.0,0.5411877632141113,25.0,0.13793103448275867,-17.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
68,852,20429,0.0,0.041705418767438496,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
69,215,10599,0.0,0.020284932540805767,4.0,0.19999999999999996,0.4583333333333333,0.8164965809277259,0.6666666666666666,0.6984848380088806,9.0,0.55,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.11538461538461539,0.0,0.0,0.7777777910232544,8.0,0.4666666666666667,2.0,4.0,0.0,0.500801442596674,3.0,0.4,0
70,693,18678,0.0,0.03710247349823326,4.0,0.19999999999999996,0.0,0.0,0.0,0.5626437067985535,26.0,0.10344827586206895,-21.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.5835214446952597,4.0,0.19999999999999996,0
71,1963,1019,0.0,0.5191034131431482,3.0,0.25,0.0,0.0,0.0,0.36349207162857056,18.0,0.1428571428571429,-8.0,3.0,0.6666666666666666,0.0,0.0,0.9818181991577148,1.0,0.9090909090909091,9.0,9.0,0.23076923076923078,0.0,0.0,0.8444444537162781,2.0,0.6666666666666667,4.0,4.0,0.0,0.6062753036437247,3.0,0.25,0
72,2549,18325,0.0,0.1390995907230559,5.0,0.0,0.0,0.0,0.0,0.601915717124939,26.0,0.10344827586206895,-20.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-5.0,0.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4591827927290304,5.0,0.16666666666666663,0
73,2487,19713,0.0,0.1261604017653325,5.0,0.0,0.375,0.40824829046386296,0.25,0.6916940808296204,9.0,0.6086956521739131,8.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.46296295523643494,11.0,0.08333333333333337,-3.0,2.0,0.0,0.5202429149797569,3.0,0.25,0
74,2472,8791,0.0,0.2811966784211125,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
75,2018,20646,0.0,0.09774290419451714,3.0,0.4,0.0,0.0,0.0,0.5848484635353088,11.0,0.0,-1.0,1.0,0.11764705882352941,0.0,0.0,0.6111111044883728,6.0,0.33333333333333337,0.0,2.0,0.08333333333333333,0.0,0.0,0.49444442987442017,8.0,0.33333333333333337,2.0,2.0,0.0,0.6852315394242803,2.0,0.6,0
76,278,17506,0.0,0.015880269621843968,4.0,0.19999999999999996,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
77,2082,4739,0.0,0.4393331926566786,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
78,2548,18724,0.0,0.1360820337534715,5.0,0.0,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.0,0.0,0.0,0.5079365372657776,6.0,0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.4952380955219269,9.0,0.09999999999999998,-2.0,1.0,0.0,0.6703296703296704,2.0,0.6,0
79,896,10529,0.0,0.08509829993351692,5.0,0.0,0.058823529411764705,0.0,0.0,0.43088021874427795,16.0,0.23809523809523814,-6.0,3.0,0.0,0.0,0.0,0.4285714328289032,6.0,0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.4958333373069763,14.0,0.125,-4.0,1.0,0.0,0.3586460446247465,3.0,0.4,0
80,2089,683,0.0,0.32695069411201527,3.0,0.25,0.0,0.0,0.0,0.3166666626930237,9.0,0.09999999999999998,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2,0.0,0.0,0.7948718070983887,4.0,0.6923076923076923,9.0,9.0,0.0,0.29407563025210093,5.0,0.0,0
81,65,1172,0.0,0.05546075085324231,4.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.5454545454545454,0.0,0.0,0.8944444060325623,1.0,0.8571428571428572,6.0,6.0,0.0,0.544074074074074,4.0,0.19999999999999996,0
82,2088,17263,0.0,0.12095232578346748,5.0,0.0,0.0,0.0,0.0,0.420634925365448,18.0,0.1428571428571429,-11.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.9670967741935484,4.0,0.19999999999999996,1
83,967,17837,0.0,0.05421315243594771,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
84,16,15183,0.0,0.001053810182440884,4.0,0.19999999999999996,0.05405405405405406,0.0,0.0,0.4841269850730896,16.0,0.23809523809523814,-2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.6,0.0,0.0,0.9599999785423279,1.0,0.9,9.0,9.0,0.0,0.840974358974359,4.0,0.33333333333333337,0
85,1454,5936,0.0,0.2449460916442049,4.0,0.0,0.0425531914893617,0.0,0.0,0.6577939391136169,21.0,0.27586206896551724,-2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,1.0,0.10526315789473684,0.0,0.0,0.5694444179534912,6.0,0.33333333333333337,2.0,3.0,0.0,0.19635850907307506,5.0,0.16666666666666663,0
86,920,3246,0.0,0.2834257547751078,3.0,0.25,0.08108108108108109,0.0,0.0,0.48773691058158875,20.0,0.13043478260869568,-7.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.6952054794520548,4.0,0.19999999999999996,1
87,742,12764,0.0,0.05813224694453145,4.0,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.3333333333333333,0.0,0.0,0.8799999952316284,4.0,0.6,6.0,6.0,0.0,0.6710393541876891,3.0,0.4,0
88,678,8962,0.0,0.0756527560812319,4.0,0.0,0.0,0.0,0.0,0.5523809790611267,18.0,0.1428571428571429,-3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.6455854727614276,4.0,0.19999999999999996,1
89,497,16327,0.0,0.03044037483922335,4.0,0.19999999999999996,0.0,0.0,0.0,0.4650793671607971,9.0,0.09999999999999998,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
90,547,15266,0.0,0.035831259006943506,4.0,0.19999999999999996,0.5789473684210527,0.8164965809277259,0.6666666666666666,0.8650000095367432,6.0,0.625,4.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.16666666666666666,0.0,0.0,0.7866666913032532,3.0,0.4,2.0,2.0,0.0,0.6454980426272292,4.0,0.19999999999999996,0
91,1269,15877,0.0,0.07992693833847708,4.0,0.19999999999999996,0.02702702702702703,0.0,0.0,0.6801587343215942,15.0,0.25,-1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7468531468531469,3.0,0.4,0
92,8,10248,0.0,0.0007806401249024209,4.0,0.19999999999999996,0.0,0.0,0.0,0.5029191970825195,23.0,0.2068965517241379,-9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.13333333333333333,0.0,0.0,0.7142857313156128,4.0,0.4285714285714286,2.0,2.0,0.0,0.7812885326757091,4.0,0.19999999999999996,0
93,195,9264,0.0,0.021049222797927425,4.0,0.0,0.023255813953488372,0.0,0.0,0.6139065623283386,17.0,0.19047619047619047,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.625,5.0,0.375,1.0,2.0,0.0,0.5005599104143337,4.0,0.19999999999999996,0
94,967,18153,0.0,0.05326943204979895,5.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
95,672,12918,0.0,0.05202043660009292,5.0,0.0,0.058823529411764705,0.0,0.0,0.43088021874427795,16.0,0.23809523809523814,-6.0,3.0,0.14285714285714285,0.0,0.0,0.7555555105209351,4.0,0.33333333333333337,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-6.0,0.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
96,1934,1584,0.0,0.8190279214064116,2.0,0.5,0.22580645161290322,0.0,0.0,0.7983333468437195,16.0,0.33333333333333337,-6.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.8845075125208682,3.0,0.5,0
97,81,20177,0.0,0.0040144719234772586,4.0,0.19999999999999996,0.12962962962962962,0.0,0.0,0.712022602558136,23.0,0.23333333333333328,6.0,6.0,0.0,0.0,0.0,0.38333332538604736,7.0,0.125,-2.0,1.0,0.0,0.0,0.0,0.4476190507411957,6.0,0.1428571428571429,-1.0,1.0,0.0,0.43413729128014844,4.0,0.19999999999999996,0
98,312,13298,0.0,0.02346217476312229,4.0,0.19999999999999996,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.4117647058823529,0.0,0.0,0.9200000166893005,2.0,0.8,8.0,8.0,0.0,0.6605504587155964,4.0,0.19999999999999996,0
99,2471,8786,0.0,0.281242886410198,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2727272727272727,0.0,0.0,0.8133333325386047,2.0,0.6,3.0,3.0,0.0,0.7666860764852244,7.0,0.125,0
100,2229,2872,0.0,0.7761142061281336,3.0,0.25,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.8987640449438201,3.0,0.4,0
101,1206,20035,0.0,0.06019465934614421,4.0,0.19999999999999996,0.02040816326530612,0.0,0.0,0.44652819633483887,23.0,0.2068965517241379,-4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
102,1530,19350,0.0,0.07906976744186045,2.0,0.6,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.375,0.7071067811865475,0.5,0.8999999761581421,6.0,0.5,0.0,6.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
103,1825,14124,0.0,0.1292126876239026,3.0,0.4,0.2962962962962963,0.0,0.0,0.8361904621124268,11.0,0.47619047619047616,-1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5616883039474487,8.0,0.2727272727272727,-1.0,2.0,0.0,0.0,4.0,0.19999999999999996,0
104,2431,21935,0.0,0.1108274447230454,3.0,0.4,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,0.0,0.0,0.8843784378437843,3.0,0.5,0
105,67,114,0.0,0.5877192982456141,3.0,0.0,0.0,0.0,0.0,0.523809552192688,19.0,0.09523809523809523,-12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.1111111111111111,0.0,0.0,0.6481481194496155,6.0,0.33333333333333337,2.0,4.0,0.0,0.919973544973545,4.0,0.19999999999999996,0
106,1067,16597,0.0,0.06428872687835152,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
107,2019,18077,0.0,0.11168888643027053,4.0,0.19999999999999996,0.0,0.0,0.0,0.46832358837127686,15.0,0.21052631578947367,-6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.9710526315789474,2.0,0.6,0
108,1850,17841,0.0,0.10369373914018276,3.0,0.4,0.06666666666666667,0.0,0.0,0.5583333373069763,15.0,0.25,-7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
109,1217,5249,0.0,0.23185368641646031,3.0,0.25,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.4166666666666667,0.0,0.0,0.875,3.0,0.625,2.0,5.0,1.0,1.0,0.0,1.0,1
110,41,2881,0.0,0.014231169732731641,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.15625,0.33333333333333337,0.2,0.7901960611343384,7.0,0.5882352941176471,9.0,9.0,0.0,0.10202537280213664,3.0,0.5,0
111,305,3320,0.0,0.0918674698795181,3.0,0.25,0.02564102564102564,0.0,0.0,0.6864286065101624,16.0,0.23809523809523814,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.38461538461538464,0.0,0.0,0.8999999761581421,4.0,0.75,12.0,12.0,0.0,0.5389344262295082,3.0,0.25,0
112,2230,12949,0.0,0.17221407058460114,4.0,0.19999999999999996,0.0,0.0,0.0,0.3166666626930237,9.0,0.09999999999999998,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.4166666666666667,0.0,0.0,0.875,3.0,0.625,2.0,5.0,0.0,0.7333740763375742,4.0,0.33333333333333337,1
113,2166,12194,0.0,0.17762834180744624,3.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.7058823529411765,0.40824829046386296,0.25,0.9846153855323792,1.0,0.9230769230769231,11.0,11.0,0.3333333333333333,0.0,0.0,0.8666666746139526,2.0,0.6666666666666667,4.0,4.0,0.0,0.754353464246017,3.0,0.4,0
114,25,14931,0.0,0.0016743687629763304,5.0,0.0,0.3181818181818182,0.0,0.0,0.8573529124259949,10.0,0.4117647058823529,-2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.05555555555555555,0.0,0.0,0.5185185074806213,7.0,0.2222222222222222,-1.0,2.0,0.0,0.7091924398625429,3.0,0.4,0
115,1699,16518,0.0,0.10285748880009682,3.0,0.4,0.02040816326530612,0.0,0.0,0.44652819633483887,23.0,0.2068965517241379,-4.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
116,255,2964,0.0,0.08603238866396756,3.0,0.25,0.0,0.0,0.0,0.4055555462837219,11.0,0.08333333333333337,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.38461538461538464,0.0,0.0,0.9428571462631226,2.0,0.7142857142857143,5.0,5.0,0.0,0.5059824989582713,5.0,0.16666666666666663,0
117,2305,3099,0.0,0.7437883188125202,3.0,0.25,0.4583333333333333,0.8164965809277259,0.6666666666666666,0.6984848380088806,9.0,0.55,2.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.5145502686500549,15.0,0.16666666666666663,-8.0,1.0,0.0,0.9296305012944222,4.0,0.19999999999999996,0
118,1090,17550,0.0,0.06210826210826215,3.0,0.4,0.0,0.0,0.0,0.511904776096344,16.0,0.23809523809523814,-8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4460062472110664,4.0,0.19999999999999996,0
119,1342,1338,0.0,0.9970193740685543,2.0,0.5,0.02564102564102564,0.0,0.0,0.6864286065101624,16.0,0.23809523809523814,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.12903225806451613,0.0,0.0,0.8436490297317505,7.0,0.5625,8.0,8.0,0.0,0.28073770491803285,3.0,0.25,0
120,1465,2872,0.0,0.5100974930362117,4.0,0.0,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.9876234529316165,2.0,0.6,0
121,2430,6743,0.0,0.3603737208957437,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.9188316437771358,7.0,0.125,0
122,719,6972,0.0,0.10312679288582904,4.0,0.0,0.2,0.0,0.0,0.640350878238678,12.0,0.368421052631579,-4.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,1
123,679,13325,0.0,0.050956848030018764,5.0,0.0,0.025,0.0,0.0,0.5155423283576965,18.0,0.1428571428571429,-3.0,4.0,0.0,0.0,0.0,0.5333333611488342,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.16666666666666663,-2.0,1.0,0.0,0.7168587896253602,4.0,0.19999999999999996,0
124,582,8235,0.0,0.07067395264116572,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.5472221970558167,7.0,0.125,-2.0,1.0,0.0,0.0,0.0,0.4333333373069763,9.0,0.09999999999999998,0.0,1.0,0.0,0.8055555555555556,2.0,0.6,0
125,2504,6740,0.0,0.371513353115727,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.10965912893997865,6.0,0.25,0
126,2220,20715,0.0,0.10716871832005792,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,-6.0,0.0,0.0,0.027451463178106317,5.0,0.2857142857142857,0
127,324,6458,0.0,0.05017033137194182,4.0,0.0,0.0,0.0,0.0,0.5357142686843872,17.0,0.19047619047619047,-11.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.43518519401550293,15.0,0.16666666666666663,-3.0,2.0,0.0,0.8924745948915134,4.0,0.19999999999999996,0
128,2305,15216,0.0,0.15148527865404837,5.0,0.0,0.4583333333333333,0.8164965809277259,0.6666666666666666,0.6984848380088806,9.0,0.55,2.0,11.0,0.0,0.0,0.0,0.4000000059604645,15.0,0.0,-6.0,1.0,0.0,0.0,0.0,0.46560847759246826,16.0,0.11111111111111116,-9.0,1.0,0.0,0.9412803012473522,3.0,0.4,0
129,528,15197,0.0,0.034743699414358065,4.0,0.19999999999999996,0.5789473684210527,0.8164965809277259,0.6666666666666666,0.8650000095367432,6.0,0.625,4.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.4,0.0,0.0,0.9333333373069763,2.0,0.8333333333333334,10.0,10.0,0.0,0.5230153435623749,4.0,0.19999999999999996,0
130,56,14402,0.0,0.003888348840438871,5.0,0.0,0.04,0.0,0.0,0.4055555462837219,11.0,0.08333333333333337,-1.0,1.0,0.0,0.0,0.0,0.6370370388031006,7.0,0.2222222222222222,1.0,2.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7832973362131029,2.0,0.6,0
131,2260,16460,0.0,0.13730255164034022,3.0,0.4,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6093999999999999,5.0,0.0,0
132,2515,4424,0.0,0.5684900542495479,4.0,0.0,0.03225806451612903,0.0,0.0,0.4413875639438629,16.0,0.1578947368421053,-5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.3103448275862069,0.0,0.0,0.934035062789917,6.0,0.6842105263157895,9.0,12.0,0.0,0.681799043062201,5.0,0.16666666666666663,1
133,1701,14065,0.0,0.1209384998222538,3.0,0.4,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
134,1257,6750,0.0,0.18622222222222218,3.0,0.25,0.025,0.0,0.0,0.5670635104179382,18.0,0.1428571428571429,-3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
135,2365,22058,0.0,0.10721733611388162,3.0,0.4,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.25,0.0,0.0,0.8333333134651184,3.0,0.625,5.0,5.0,0.0,0.9985704074338814,1.0,0.8,0
136,576,12474,0.0,0.046176046176046204,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.18176657170089427,4.0,0.4285714285714286,0
